"","OPE_ID","School_Name","School_Type","State","Total_Borrowers_Evaluated","Nonpayment_Rate"
"5381","042810","Health-Tech Institute of Memphis","PROPRIETARY","TN",NA,NA
"5382","006429","Saint Francis Medical Center","PRIVATE NONPROFIT","NJ",NA,NA
"5383","001497","Jones College","PRIVATE NONPROFIT","FL",NA,NA
"5384","006681","St. Francis Xavier University","FOREIGN","FC",NA,NA
"5385","033354","Burman University","FOREIGN","FC",NA,NA
"5386","041159","Liverpool Hope University","FOREIGN","FC",NA,NA
"5387","002980","Wayne Community College","PUBLIC","NC",NA,NA
"5388","042657","San Diego Global Knowledge University","PROPRIETARY","CA",NA,NA
"5389","010248","Art Institutes International Minnesota (The)","PROPRIETARY","MN",NA,NA
"5390","042709","D&S School of Cosmetology","PROPRIETARY","MI",NA,NA
"5391","003113","Pontifical College Josephinum","PRIVATE NONPROFIT","OH",NA,NA
"5392","008362","University of Alberta (The)","FOREIGN","FC",NA,NA
"5393","041555","Academy for Jewish Religion California","PRIVATE NONPROFIT","CA",NA,NA
"5394","041652","Mauna Loa Helicopters","PROPRIETARY","HI",NA,NA
"5395","042169","San Ignacio University","PROPRIETARY","FL",NA,NA
"5396","042972","Sami Halaseh Institute","PROPRIETARY","KS",NA,NA
"5397","005426","Sikeston Career and Technology Center","PUBLIC","MO",NA,NA
"5398","042320","Studio Incamminati","PRIVATE NONPROFIT","PA",NA,NA
"5399","035383","Alexandria School of Scientific Therapeutics","PROPRIETARY","IN",NA,NA
"5400","036133","University of Northern British Columbia","FOREIGN","FC",NA,NA
"5401","010676","Universidad de Monterrey","FOREIGN","FC",NA,NA
"5402","030618","Star College of Cosmetology","PROPRIETARY","TX",NA,NA
"5403","042499","Yellowstone Christian College","PRIVATE NONPROFIT","MT",NA,NA
"5404","008939","Cannella School of Hair Design","PROPRIETARY","IL",NA,NA
"5405","026092","Vatterott College","PROPRIETARY","IA",NA,NA
"5406","009501","University of King's College","FOREIGN","FC",NA,NA
"5407","006836","Motlow State Community College","PUBLIC","TN",NA,NA
"5408","022704","Southeastern Bible College","PRIVATE NONPROFIT","AL",NA,NA
"5409","023105","De Montfort University","FOREIGN","FC",NA,NA
"5410","030256","Dell'Arte International School of Physical Theatre","PRIVATE NONPROFIT","CA",NA,NA
"5411","030914","University of Wollongong","FOREIGN","FC",NA,NA
"5412","042861","Hair Academy","PROPRIETARY","OH",NA,NA
"5413","042329","Preparing People Barber Styling College","PROPRIETARY","TX",NA,NA
"5414","042543","Pets Playground Grooming School","PROPRIETARY","FL",NA,NA
"5415","021997","Heritage Christian University","PRIVATE NONPROFIT","AL",NA,NA
"5416","002833","Saint Vladimirs Orthodox Theological Seminary","PRIVATE NONPROFIT","NY",NA,NA
"5417","009927","University of Cambridge - Fitzwilliam College","FOREIGN","FC",NA,NA
"5418","043059","One Stop Academy","PROPRIETARY","NC",NA,NA
"5419","020992","American Conservatory Theater Foundation","PRIVATE NONPROFIT","CA",NA,NA
"5420","021160","Sanford-Brown College","PROPRIETARY","TX",NA,NA
"5421","022717","University of Cambridge - Clare Hall","FOREIGN","FC",NA,NA
"5422","025332","School of Architecture (The)","PRIVATE NONPROFIT","AZ",NA,NA
"5423","034423","American University in Bulgaria","FOREIGN","FC",NA,NA
"5424","031108","Bakke Graduate University","PRIVATE NONPROFIT","TX",NA,NA
"5425","038323","Dade Medical College","PROPRIETARY","FL",NA,NA
"5426","039763","Massage Therapy Institute of Colorado","PROPRIETARY","CO",NA,NA
"5427","042168","Bonnie Joseph Academy of Cosmetology & Barbering","PROPRIETARY","UT",NA,NA
"5428","043049","Renaissance Beauty Academy","PROPRIETARY","MO",NA,NA
"5429","008217","Paul Mitchell the School Green Bay","PROPRIETARY","WI",NA,NA
"5430","021328","National Conservatory of Dramatic Arts","PRIVATE NONPROFIT","DC",NA,NA
"5431","031161","Vogue Beauty and Barber School","PROPRIETARY","GA",NA,NA
"5432","034754","Tri-State Bible College","PRIVATE NONPROFIT","OH",NA,NA
"5433","041843","Paul Mitchell The School Ardmore","PROPRIETARY","OK",NA,NA
"5434","031091","ASPIRA City College","PRIVATE NONPROFIT","PA",NA,NA
"5435","012291","Wright Beauty Academy","PROPRIETARY","MI",NA,NA
"5436","009082","International Business College","PROPRIETARY","TX",NA,NA
"5437","025827","Cortiva Institute - Tucson","PROPRIETARY","AZ",NA,NA
"5438","010441","Pardee RAND Graduate School","PRIVATE NONPROFIT","CA",NA,NA
"5439","012198","University of Bradford","FOREIGN","FC",NA,NA
"5440","020824","University of Cambridge - Queen's College","FOREIGN","FC",NA,NA
"5441","020874","University of Cambridge - Newnham College","FOREIGN","FC",NA,NA
"5442","036534","Universidad de Iberoamérica UNIBE S.C.","FOREIGN","FC",NA,NA
"5443","040153","Frankfurt School of Finance & Management gGmbH","FOREIGN","FC",NA,NA
"5444","012584","Illinois Institute of Art (The)","PROPRIETARY","IL",NA,NA
"5445","036943","University of Chichester","FOREIGN","FC",NA,NA
"5446","009186","Dean Institute of Technology","PROPRIETARY","PA",NA,NA
"5447","009593","La' James International College","PROPRIETARY","IA",NA,NA
"5448","026167","Le Cordon Bleu College of Culinary Arts","PROPRIETARY","AZ",NA,NA
"5449","010190","University of Cambridge Churchill College","FOREIGN","FC",NA,NA
"5450","011098","Flint Institute of Barbering","PROPRIETARY","MI",NA,NA
"5451","042878","St. Louis Med Tech","PRIVATE NONPROFIT","MO",NA,NA
"5452","011838","University of Oxford - Mansfield College","FOREIGN","FC",NA,NA
"5453","031504","University of Technology Sydney","FOREIGN","FC",NA,NA
"5454","041452","Transformed Barber & Cosmetology Academy","PROPRIETARY","MO",NA,NA
"5455","008449","Acadia University","FOREIGN","FC",NA,NA
"5456","042902","Sri Sai Krish Institute","PROPRIETARY","CA",NA,NA
"5457","042970","Salon Professional Academy (The)","PROPRIETARY","PA",NA,NA
"5458","042734","San Francisco School of Massage & Bodywork","PROPRIETARY","CA",NA,NA
"5459","041359","Orion College","PROPRIETARY","FL",NA,NA
"5460","007329","ITT Technical Institute","PROPRIETARY","IN",NA,NA
"5461","012839","University of Cambridge - Saint John's College","FOREIGN","FC",NA,NA
"5462","036743","Abertay University","FOREIGN","FC",NA,NA
"5463","043109","Precision Welding Academy","PROPRIETARY","TX",NA,NA
"5464","025103","Beauty Technical College","PROPRIETARY","OK",NA,NA
"5465","025500","Clarion County Career Center Practical Nursing","PUBLIC","PA",NA,NA
"5466","006267","UnityPoint Health-Des Moines","PRIVATE NONPROFIT","IA",NA,NA
"5467","041427","Pontifical John Paul II Institute for Studies on Marriage and Family","PRIVATE NONPROFIT","DC",NA,NA
"5468","003477","Aquinas College","PRIVATE NONPROFIT","TN",NA,NA
"5469","008364","Saint Mary's University","FOREIGN","FC",NA,NA
"5470","022913","Art Institute of Seattle (The)","PROPRIETARY","WA",NA,NA
"5471","022026","Cannella School of Hair Design","PROPRIETARY","IL",NA,NA
"5472","041340","John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry","PROPRIETARY","NY",NA,NA
"5473","007436","Brightwood Career Institute","PROPRIETARY","PA",NA,NA
"5474","007296","Coleman University","PRIVATE NONPROFIT","CA",NA,NA
"5475","009503","Mount Allison University","FOREIGN","FC",NA,NA
"5476","011054","University of Oxford - St Anne's College","FOREIGN","FC",NA,NA
"5477","005618","Savannah Technical College","PUBLIC","GA",NA,NA
"5478","006666","Lutheran School of Nursing","PROPRIETARY","MO",NA,NA
"5479","001721","McCormick Theological Seminary","PRIVATE NONPROFIT","IL",NA,NA
"5480","033063","Montessori Education Center of the Rockies","PRIVATE NONPROFIT","CO",NA,NA
"5481","037333","Baptist University of the Americas","PRIVATE NONPROFIT","TX",NA,NA
"5482","042932","Professional Cosmetology Academy (The)","PROPRIETARY","TX",NA,NA
"5483","010695","Tri County Beauty Academy","PROPRIETARY","IL",NA,NA
"5484","042314","Bella Academy of Cosmetology","PROPRIETARY","WI",NA,NA
"5485","037013","Memphis Institute of Barbering","PROPRIETARY","TN",NA,NA
"5486","031028","Robert Gordon University","FOREIGN","FC",NA,NA
"5487","034603","Katholische Hochschule ITI","FOREIGN","FC",NA,NA
"5488","022993","Trinity Anglican Seminary","PRIVATE NONPROFIT","PA",NA,NA
"5489","024967","National Film & Television School","FOREIGN","FC",NA,NA
"5490","030501","Studio Arts College International","FOREIGN","FC",NA,NA
"5491","035073","University of Sunderland","FOREIGN","FC",NA,NA
"5492","002313","Sacred Heart Major Seminary","PRIVATE NONPROFIT","MI",NA,NA
"5493","010588","Australian National University","FOREIGN","FC",NA,NA
"5494","025796","Murdoch University","FOREIGN","FC",NA,NA
"5495","038733","Copenhagen Business School","FOREIGN","FC",NA,NA
"5496","041435","Charlotte School of Law","PROPRIETARY","NC",NA,NA
"5497","002467","Conception Seminary College","PRIVATE NONPROFIT","MO",NA,NA
"5498","042955","Zen Shiatsu Chicago","PROPRIETARY","IL",NA,NA
"5499","035135","Williamson Christian College","PRIVATE NONPROFIT","TN",NA,NA
"5500","042973","Hello Gorgeous Barbers Stillwater's School of Barbering","PROPRIETARY","OK",NA,NA
"5501","042564","San Bernardino Beauty College","PROPRIETARY","CA",NA,NA
"5502","025909","Wright Career College","PRIVATE NONPROFIT","KS",NA,NA
"5503","011055","University of Oxford - Lady Margaret Hall","FOREIGN","FC",NA,NA
"5504","011792","Franciscan School of Theology","PRIVATE NONPROFIT","CA",NA,NA
"5505","025545","Hazleton Area Career Center","PUBLIC","PA",NA,NA
"5506","042849","Royal Learning Institute","PROPRIETARY","NY",NA,NA
"5507","025460","Tri-State College of Acupuncture","PROPRIETARY","NY",NA,NA
"5508","022666","St George's Hospital Medical School","FOREIGN","FC",NA,NA
"5509","042971","Elite Beauty College","PROPRIETARY","OK",NA,NA
"5510","008910","University of Hull","FOREIGN","FC",NA,NA
"5511","034557","Cortiva Institute - Chicago","PROPRIETARY","IL",NA,NA
"5512","041780","Simmons College of Kentucky","PRIVATE NONPROFIT","KY",NA,NA
"5513","023312","Baptist Missionary Association Theological Seminary","PRIVATE NONPROFIT","TX",NA,NA
"5514","042726","Vogue International Academy","PROPRIETARY","TX",NA,NA
"5515","001165","Church Divinity School of the Pacific","PRIVATE NONPROFIT","CA",NA,NA
"5516","023205","Royal Northern College of Music","FOREIGN","FC",NA,NA
"5517","034203","Holland College","FOREIGN","FC",NA,NA
"5518","011614","Champlain Valley Physicians Hospital Medical Center","PRIVATE NONPROFIT","NY",NA,NA
"5519","042945","CalCopa Massage School","PROPRIETARY","CA",NA,NA
"5520","004924","Forrest College","PROPRIETARY","SC",NA,NA
"5521","042997","Upper Kutz Barber & Style College","PROPRIETARY","MS",NA,NA
"5522","009006","University of Salford (The)","FOREIGN","FC",NA,NA
"5523","012978","University of Huddersfield (The)","FOREIGN","FC",NA,NA
"5524","030012","McNally Smith College of Music","PROPRIETARY","MN",NA,NA
"5525","041286","University of Worcester","FOREIGN","FC",NA,NA
"5526","041637","Bitterroot School of Cosmetology","PROPRIETARY","MT",NA,NA
"5527","041328","Inland Massage Institute","PROPRIETARY","WA",NA,NA
"5528","009634","University of Oxford - St Catherine's College","FOREIGN","FC",NA,NA
"5529","011058","University of Oxford - St Edmund Hall","FOREIGN","FC",NA,NA
"5530","021451","Scott College of Cosmetology","PROPRIETARY","WV",NA,NA
"5531","004233","Saint Luke's Methodist Hospital School of Radiologic Technology","PRIVATE NONPROFIT","IA",NA,NA
"5532","020520","Brightwood College","PROPRIETARY","OH",NA,NA
"5533","042233","Alliance Computing Solutions","PROPRIETARY","NY",NA,NA
"5534","006685","University of New Brunswick (The)","FOREIGN","FC",NA,NA
"5535","007209","Redondo Beach Beauty College","PROPRIETARY","CA",NA,NA
"5536","021967","Guildhall School of Music & Drama","FOREIGN","FC",NA,NA
"5537","043036","JT's Cuts Academy","PROPRIETARY","FL",NA,NA
"5538","008366","Universite de Montreal","FOREIGN","FC",NA,NA
"5539","043048","Jazz Barber and Hairstyling Academy","PROPRIETARY","VA",NA,NA
"5540","030791","North Central Institute","PROPRIETARY","TN",NA,NA
"5541","011053","University of Oxford - St Hilda's College","FOREIGN","FC",NA,NA
"5542","043032","Cutting Edge Barber Academy","PROPRIETARY","PA",NA,NA
"5543","009982","Victory University","PROPRIETARY","TN",NA,NA
"5544","025880","University of Ulster","FOREIGN","FC",NA,NA
"5545","036844","University of Lincoln","FOREIGN","FC",NA,NA
"5546","042535","Ravensbourne University London","FOREIGN","FC",NA,NA
"5547","030314","Sanford-Brown College","PROPRIETARY","WA",NA,NA
"5548","021924","Mr. John's School of Cosmetology, Esthetics & Nails","PROPRIETARY","IL",NA,NA
"5549","042803","Careers Institute of America","PROPRIETARY","TX",NA,NA
"5550","011091","Flinders University","FOREIGN","FC",NA,NA
"5551","034253","Rosedale Bible College","PRIVATE NONPROFIT","OH",NA,NA
"5552","023623","Mercer County Career Center","PUBLIC","PA",NA,NA
"5553","042991","National Institute for Medical Assistant Advancement","PRIVATE NONPROFIT","CO",NA,NA
"5554","010942","University of Oxford - St Hugh's College","FOREIGN","FC",NA,NA
"5555","011094","University of Western Australia (The)","FOREIGN","FC",NA,NA
"5556","021167","University of Cambridge - Lucy Cavendish College","FOREIGN","FC",NA,NA
"5557","022372","Phillips Graduate University","PRIVATE NONPROFIT","CA",NA,NA
"5558","041900","Radians College","PROPRIETARY","DC",NA,NA
"5559","041391","Universita degli Studi di Scienze Gastronomiche","FOREIGN","FC",NA,NA
"5560","042623","Leeds Arts University","FOREIGN","FC",NA,NA
"5561","004729","Mount Washington College","PROPRIETARY","NH",NA,NA
"5562","010794","Bristol Old Vic Theatre School","FOREIGN","FC",NA,NA
"5563","033353","Medical University of Silesia (The)","FOREIGN","FC",NA,NA
"5564","035973","Jagiellonian University","FOREIGN","FC",NA,NA
"5565","011226","Aarhus University","FOREIGN","FC",NA,NA
"5566","031287","Mt. Sierra College","PROPRIETARY","CA",NA,NA
"5567","030300","Ogeechee Technical College","PUBLIC","GA",NA,NA
"5568","010490","Regency Beauty Institute","PROPRIETARY","MN",NA,NA
"5569","030900","Sharp's Academy of Hairstyling","PROPRIETARY","MI",NA,NA
"5570","042859","Tuana European Beauty Academy","PROPRIETARY","CO",NA,NA
"5571","023585","Bon Secours St Mary's Hospital School of Medical Imaging","PRIVATE NONPROFIT","VA",NA,NA
"5572","039953","University of East-West Medicine","PROPRIETARY","CA",NA,NA
"5573","007578","Huntington School of Beauty Culture","PROPRIETARY","WV",NA,NA
"5574","025911","Career Point College","PROPRIETARY","TX",NA,NA
"5575","030541","Royale College of Beauty and Barbering","PROPRIETARY","CA",NA,NA
"5576","012078","Victoria University of Wellington","FOREIGN","FC",NA,NA
"5577","042374","Wright Graduate University for the Realization of Human Potential","PRIVATE NONPROFIT","WI",NA,NA
"5578","030073","Oregon College of Art & Craft","PRIVATE NONPROFIT","OR",NA,NA
"5579","002242","Calvin Theological Seminary","PRIVATE NONPROFIT","MI",NA,NA
"5580","003364","Saint Charles Borromeo Seminary","PRIVATE NONPROFIT","PA",NA,NA
"5581","003743","Union Presbyterian Seminary","PRIVATE NONPROFIT","VA",NA,NA
"5582","030842","Valley College","PROPRIETARY","WV",NA,NA
"5583","009444","University of Lancaster","FOREIGN","FC",NA,NA
"5584","041925","Westchester College of Nursing & Allied Health","PROPRIETARY","CA",NA,NA
"5585","022515","Trend Setters' Academy of Beauty Culture","PROPRIETARY","KY",NA,NA
"5586","042740","Southeastern Free Will Baptist Bible College","PRIVATE NONPROFIT","NC",NA,NA
"5587","010456","University of Haifa","FOREIGN","FC",NA,NA
"5588","012101","University of Cambridge - Girton College","FOREIGN","FC",NA,NA
"5589","041730","Shepherds Theological Seminary","PRIVATE NONPROFIT","NC",NA,NA
"5590","042494","Center for Neurosomatic Studies","PROPRIETARY","FL",NA,NA
"5591","042962","Mei Barber School","PROPRIETARY","TX",NA,NA
"5592","003874","Nashotah House","PRIVATE NONPROFIT","WI",NA,NA
"5593","036763","Family of Faith Christian University","PRIVATE NONPROFIT","OK",NA,NA
"5594","041893","Allied American University","PROPRIETARY","CA",NA,NA
"5595","023424","Academy of Radio & TV Broadcasting","PROPRIETARY","CA",NA,NA
"5596","031038","Southern School of Beauty","PROPRIETARY","OK",NA,NA
"5597","042259","Setting the Standard Barbering and Natural Hair Academy","PROPRIETARY","LA",NA,NA
"5598","003544","Austin Presbyterian Theological Seminary","PRIVATE NONPROFIT","TX",NA,NA
"5599","032163","HJ International Graduate School for Peace and Public Leadership","PRIVATE NONPROFIT","NY",NA,NA
"5600","035653","Masarykova Univerzita","FOREIGN","FC",NA,NA
"5601","041400","Global Health College","PROPRIETARY","VA",NA,NA
"5602","036673","Faith Theological Seminary","PRIVATE NONPROFIT","MD",NA,NA
"5603","002900","Webb Institute","PRIVATE NONPROFIT","NY",NA,NA
"5604","040215","Central European University","FOREIGN","FC",NA,NA
"5605","042376","California Jazz Conservatory","PRIVATE NONPROFIT","CA",NA,NA
"5606","038014","Beauty Institute (The)","PROPRIETARY","FL",NA,NA
"5607","021975","Baton Rouge School of Computers","PROPRIETARY","LA",NA,NA
"5608","032143","Velvatex College of Beauty Culture","PROPRIETARY","AR",NA,NA
"5609","042671","Unlimited Cosmetology School","PROPRIETARY","MS",NA,NA
"5610","042541","Technology Learning Center","PROPRIETARY","MA",NA,NA
"5611","010410","Brightwood College","PROPRIETARY","MD",NA,NA
"5612","007362","Medtech College","PROPRIETARY","IN",NA,NA
"5613","022934","Ecole des Hautes Etudes Commerciales","FOREIGN","FC",NA,NA
"5614","042445","Norwich University of the Arts","FOREIGN","FC",NA,NA
