Nonpayment Rates by Institution,,,,,
,,,,,
OPE ID,School Name,School Type,State,Total Borrowers Evaluated,Nonpayment Rate
039653,New England College of Business and Finance,PROPRIETARY,MA,400,15%
007206,University of Puerto Rico - Cayey,PUBLIC,PR,400,15%
030149,Platt College,PROPRIETARY,CO,400,15%
025395,Irvine Valley College,PUBLIC,CA,400,15%
001124,Cabrillo  College,PUBLIC,CA,400,15%
001955,Berea College,"PRIVATE, NONPROFIT",KY,400,15%
003943,University of Puerto Rico - Humacao,PUBLIC,PR,400,15%
010594,"Richmond, The American International University in London",FOREIGN,FC,500,15%
001287,Santa Rosa Junior College,PUBLIC,CA,500,15%
022699,Pennsylvania College of Art & Design,"PRIVATE, NONPROFIT",PA,500,15%
001197,El Camino College,PUBLIC,CA,500,15%
007690,Kankakee Community College,PUBLIC,IL,500,15%
007115,Moorpark College,PUBLIC,CA,600,15%
035163,King's University (The),"PRIVATE, NONPROFIT",TX,600,15%
005500,Manhattan Area Technical College,PUBLIC,KS,600,15%
003938,INTER AMERICAN UNIVERSITY OF PUERTO RICO - SAN GERMAN CAMPUS,"PRIVATE, NONPROFIT",PR,700,15%
042107,New York Institute of Beauty,PROPRIETARY,NY,800,15%
039603,New River Community and Technical College,PUBLIC,WV,800,15%
032993,Pacific College,PROPRIETARY,CA,900,15%
001236,Menlo College,"PRIVATE, NONPROFIT",CA,900,15%
005759,Northwest Technical College - Bemidji,PUBLIC,MN,1000,15%
001799,Goshen College,"PRIVATE, NONPROFIT",IN,1000,15%
003467,Presentation College,"PRIVATE, NONPROFIT",SD,1100,15%
001179,Notre Dame de Namur University,"PRIVATE, NONPROFIT",CA,1100,15%
002512,Stephens College,"PRIVATE, NONPROFIT",MO,1200,15%
021049,Sumner College,PROPRIETARY,OR,1200,15%
001994,Hopkinsville Community College,PUBLIC,KY,1200,15%
003351,Cairn University,"PRIVATE, NONPROFIT",PA,1200,15%
002993,Mayville State University,PUBLIC,ND,1200,15%
003777,Heritage University,"PRIVATE, NONPROFIT",WA,1200,15%
002709,Concordia College,"PRIVATE, NONPROFIT",NY,1300,15%
003008,Valley City State University,PUBLIC,ND,1300,15%
010153,Helene Fuld College of Nursing,"PRIVATE, NONPROFIT",NY,1400,15%
001958,Brescia University,"PRIVATE, NONPROFIT",KY,1400,15%
002763,Maria College,"PRIVATE, NONPROFIT",NY,1400,15%
032423,Career Networks Institute,PROPRIETARY,CA,1400,15%
003225,Warner Pacific University,"PRIVATE, NONPROFIT",OR,1400,15%
002369,North Central University,"PRIVATE, NONPROFIT",MN,1400,15%
002383,Crown College,"PRIVATE, NONPROFIT",MN,1500,15%
001223,Los Angeles City College,PUBLIC,CA,1600,15%
003935,University of Guam,PUBLIC,GU,1600,15%
004759,CUNY York College,PUBLIC,NY,1600,15%
002548,Hastings College,"PRIVATE, NONPROFIT",NE,1600,15%
001852,Clarke University,"PRIVATE, NONPROFIT",IA,1700,15%
001102,Ouachita Baptist University,"PRIVATE, NONPROFIT",AR,1700,15%
001846,Briar Cliff University,"PRIVATE, NONPROFIT",IA,1700,15%
003431,Converse University,"PRIVATE, NONPROFIT",SC,1800,15%
032343,Charter Oak State College,PUBLIC,CT,1800,15%
001787,Bethel University,"PRIVATE, NONPROFIT",IN,1800,15%
001113,Antelope Valley College,PUBLIC,CA,2000,15%
007607,Concorde Career College,PROPRIETARY,CA,2200,15%
003302,Mount Aloysius College,"PRIVATE, NONPROFIT",PA,2300,15%
001975,Midway University,"PRIVATE, NONPROFIT",KY,2300,15%
003861,Marian University,"PRIVATE, NONPROFIT",WI,2400,15%
003584,LeTourneau University,"PRIVATE, NONPROFIT",TX,2700,15%
003704,Bridgewater College,"PRIVATE, NONPROFIT",VA,2800,15%
002769,Marymount Manhattan College,"PRIVATE, NONPROFIT",NY,2800,15%
007032,MidAmerica Nazarene University,"PRIVATE, NONPROFIT",KS,2800,15%
001722,McKendree University,"PRIVATE, NONPROFIT",IL,3100,15%
003084,Muskingum University,"PRIVATE, NONPROFIT",OH,3200,15%
003818,University of Charleston,"PRIVATE, NONPROFIT",WV,3200,15%
003823,West Liberty University,PUBLIC,WV,3200,15%
002282,Madonna University,"PRIVATE, NONPROFIT",MI,3300,15%
004926,Tri-County Technical College,PUBLIC,SC,3400,15%
002668,Alfred University,"PRIVATE, NONPROFIT",NY,3500,15%
003654,University of Saint Thomas,"PRIVATE, NONPROFIT",TX,3700,15%
001972,Lindsey Wilson College,"PRIVATE, NONPROFIT",KY,3700,15%
036393,Smith Chason College,PROPRIETARY,CA,4200,15%
002703,University of Mount Saint Vincent,"PRIVATE, NONPROFIT",NY,4300,15%
002566,Wayne State College,PUBLIC,NE,4300,15%
001768,Saint Xavier University,"PRIVATE, NONPROFIT",IL,4700,15%
001693,Northeastern Illinois University,PUBLIC,IL,4700,15%
038383,Nightingale College,PROPRIETARY,UT,4700,15%
001816,Indiana University - South Bend,PUBLIC,IN,4900,15%
042788,Los Angeles Pacific University,"PRIVATE, NONPROFIT",CA,4900,15%
003419,Charleston Southern University,"PRIVATE, NONPROFIT",SC,5000,15%
001741,Olivet Nazarene University,"PRIVATE, NONPROFIT",IL,5500,15%
021922,Thomas Edison State University,PUBLIC,NJ,5500,15%
002107,Stevenson University,"PRIVATE, NONPROFIT",MD,5600,15%
011462,University of Alaska Anchorage,PUBLIC,AK,5700,15%
003179,Southeastern Oklahoma State University,PUBLIC,OK,5900,15%
003940,Inter American University of Puerto Rico - Metropolitan Campus,"PRIVATE, NONPROFIT",PR,6000,15%
002844,SUNY at Fredonia,PUBLIC,NY,6100,15%
001926,Pittsburg State University,PUBLIC,KS,6600,15%
002849,State University of New York at Plattsburgh,PUBLIC,NY,6700,15%
002591,Plymouth State University of the University System of New Hampshire,PUBLIC,NH,7100,15%
003407,Rhode Island College,PUBLIC,RI,7300,15%
001827,Purdue University Northwest,PUBLIC,IN,7400,15%
001976,Morehead State University,PUBLIC,KY,8200,15%
001016,University of North Alabama,PUBLIC,AL,8600,15%
001733,National Louis University,"PRIVATE, NONPROFIT",IL,8800,15%
004673,Baker College,"PRIVATE, NONPROFIT",MI,8900,15%
002454,University of Central Missouri,PUBLIC,MO,9500,15%
002501,Southeast Missouri State University,PUBLIC,MO,9800,15%
002210,University of Massachusetts - Dartmouth,PUBLIC,MA,10200,15%
010286,Empire State University,PUBLIC,NY,10300,15%
001358,Colorado Mesa University,PUBLIC,CO,10300,15%
002480,Lindenwood University,"PRIVATE, NONPROFIT",MO,10500,15%
003322,Kutztown University of Pennsylvania,PUBLIC,PA,11200,15%
003145,Youngstown State University,PUBLIC,OH,12400,15%
001758,Southern Illinois University at Carbondale,PUBLIC,IL,13000,15%
007948,Wilmington University,"PRIVATE, NONPROFIT",DE,13000,15%
003123,University of Akron (The),PUBLIC,OH,16100,15%
003032,Cleveland State University,PUBLIC,OH,17000,15%
003315,Commonwealth University of Pennsylvania,PUBLIC,PA,18900,15%
010115,University of Texas at San Antonio,PUBLIC,TX,33200,15%
001577,Kennesaw State University,PUBLIC,GA,37400,15%
003594,University of North Texas,PUBLIC,TX,44000,15%
020530,Liberty University,"PRIVATE, NONPROFIT",VA,133200,15%
009828,Altierus Career Education,"PRIVATE, NONPROFIT",MI,100,16%
042565,Baldy View Regional Occupational Program,PUBLIC,CA,100,16%
020757,Briarcliffe College,PROPRIETARY,NY,100,16%
038626,Veritas Baptist College,"PRIVATE, NONPROFIT",IN,100,16%
042112,Brighton Institute of Cosmetology,PROPRIETARY,MI,100,16%
021159,University of Portsmouth,FOREIGN,FC,100,16%
032793,Myotherapy Institute,PROPRIETARY,NE,100,16%
042937,Salon Professional Academy of Holland (The),PROPRIETARY,MI,100,16%
042514,Elim Bible College,"PRIVATE, NONPROFIT",NY,100,16%
007544,Appalachian Bible College,"PRIVATE, NONPROFIT",WV,100,16%
001344,Yuba College,PUBLIC,CA,100,16%
035153,University of Central Lancashire,FOREIGN,FC,100,16%
037323,IYRS School of Technology & Trades,"PRIVATE, NONPROFIT",RI,100,16%
041482,Beyond 21st Century Beauty Academy,PROPRIETARY,CA,100,16%
021562,Technical College of the Rockies,PUBLIC,CO,100,16%
003183,Saint Gregory's University,"PRIVATE, NONPROFIT",OK,200,16%
011715,Joseph F. McCloskey School of Nursing at Schuylkill Health,"PRIVATE, NONPROFIT",PA,200,16%
007916,Franklin County Career and Technology Center,PUBLIC,PA,200,16%
001464,Wesley Theological Seminary,"PRIVATE, NONPROFIT",DC,200,16%
042837,Oregon Coast Community College,PUBLIC,OR,200,16%
042537,Sacramento Ultrasound Institute,PROPRIETARY,CA,200,16%
003189,Clatsop Community College,PUBLIC,OR,200,16%
040013,Los Angeles College of Aesthetics,PROPRIETARY,CA,200,16%
003687,Green Mountain College,"PRIVATE, NONPROFIT",VT,300,16%
003761,Wytheville Community College,PUBLIC,VA,300,16%
042827,Urshan University,"PRIVATE, NONPROFIT",MO,300,16%
022427,Berkeley City College,PUBLIC,CA,300,16%
042278,Bethany Global University,"PRIVATE, NONPROFIT",MN,400,16%
022774,South Coast College,PROPRIETARY,CA,400,16%
023357,Baton Rouge General Medical Center,"PRIVATE, NONPROFIT",LA,400,16%
030634,Modern Technology School,PROPRIETARY,CA,400,16%
041898,Academy for Salon Professionals,PROPRIETARY,CA,400,16%
030450,University of East London,FOREIGN,FC,400,16%
030199,Capstone College,PROPRIETARY,CA,500,16%
042597,University of Saint Katherine,"PRIVATE, NONPROFIT",CA,500,16%
001061,Alaska Pacific University,"PRIVATE, NONPROFIT",AK,500,16%
025326,Landmark College,"PRIVATE, NONPROFIT",VT,500,16%
010814,Pittsburgh Institute of Mortuary Science,"PRIVATE, NONPROFIT",PA,500,16%
031007,Carroll Community College,PUBLIC,MD,500,16%
030439,NewSchool of Architecture and Design,PROPRIETARY,CA,600,16%
001166,Citrus College,PUBLIC,CA,600,16%
021758,Centra College,"PRIVATE, NONPROFIT",VA,700,16%
001193,Cypress College,PUBLIC,CA,700,16%
001212,Humphreys University,"PRIVATE, NONPROFIT",CA,800,16%
004999,Bellingham Technical College,PUBLIC,WA,800,16%
011859,Word of Life Bible Institute,"PRIVATE, NONPROFIT",NY,900,16%
008659,Laurel Ridge Community College,PUBLIC,VA,900,16%
001747,Rock Valley College,PUBLIC,IL,1000,16%
002960,Salem College,"PRIVATE, NONPROFIT",NC,1000,16%
002041,University of Maine - Fort Kent,PUBLIC,ME,1000,16%
001998,Southeast Kentucky Community and Technical College,PUBLIC,KY,1100,16%
001443,Gallaudet University,"PRIVATE, NONPROFIT",DC,1100,16%
003734,Randolph College,"PRIVATE, NONPROFIT",VA,1100,16%
003776,Everett Community College,PUBLIC,WA,1200,16%
010027,James A. Rhodes State College,PUBLIC,OH,1300,16%
003536,Bryan College,"PRIVATE, NONPROFIT",TN,1300,16%
021785,Eagle Gate College,PROPRIETARY,UT,1300,16%
001219,Long Beach City College,PUBLIC,CA,1500,16%
002537,University of Montana Western (The),PUBLIC,MT,1500,16%
008284,Mitchell Technical College,PUBLIC,SD,1600,16%
003495,Johnson University,"PRIVATE, NONPROFIT",TN,1600,16%
002187,Massachusetts College of Liberal Arts,PUBLIC,MA,1700,16%
002939,Lees-McRae College,"PRIVATE, NONPROFIT",NC,1700,16%
003961,Harper College,PUBLIC,IL,1700,16%
001041,Spring Hill College,"PRIVATE, NONPROFIT",AL,1800,16%
003482,Christian Brothers University,"PRIVATE, NONPROFIT",TN,1800,16%
002599,Centenary University,"PRIVATE, NONPROFIT",NJ,1800,16%
005544,Alexandria Technical and Community College,PUBLIC,MN,1800,16%
003069,Lourdes University,"PRIVATE, NONPROFIT",OH,1900,16%
003293,Lycoming College,"PRIVATE, NONPROFIT",PA,1900,16%
004641,Dunwoody College of Technology,"PRIVATE, NONPROFIT",MN,1900,16%
005026,Inter American University of Puerto Rico - Arecibo Campus,"PRIVATE, NONPROFIT",PR,2000,16%
002123,Becker College,"PRIVATE, NONPROFIT",MA,2000,16%
001748,Rockford University,"PRIVATE, NONPROFIT",IL,2100,16%
004711,State Technical College of Missouri,PUBLIC,MO,2200,16%
002729,Hartwick College,"PRIVATE, NONPROFIT",NY,2300,16%
001785,Anderson University,"PRIVATE, NONPROFIT",IN,2300,16%
003035,Ohio Dominican University,"PRIVATE, NONPROFIT",OH,2400,16%
002994,Minot State University,PUBLIC,ND,2400,16%
003239,Bucks County Community College,PUBLIC,PA,2600,16%
001820,Manchester University,"PRIVATE, NONPROFIT",IN,2700,16%
009740,Inver Hills Community College,PUBLIC,MN,2700,16%
002539,Chadron State College,PUBLIC,NE,2700,16%
003854,Lakeland University,"PRIVATE, NONPROFIT",WI,2800,16%
002086,Mount St. Mary's University,"PRIVATE, NONPROFIT",MD,3000,16%
002988,Bismarck State College,PUBLIC,ND,3000,16%
002109,McDaniel College,"PRIVATE, NONPROFIT",MD,3100,16%
001215,La Sierra University,"PRIVATE, NONPROFIT",CA,3100,16%
008155,Evergreen State College (The),PUBLIC,WA,3200,16%
005309,Lake Area Technical College,PUBLIC,SD,3200,16%
001735,North Park University,"PRIVATE, NONPROFIT",IL,3300,16%
001004,University of Montevallo,PUBLIC,AL,3300,16%
011112,Fashion Institute of Design & Merchandising,PROPRIETARY,CA,3500,16%
003723,Mary Baldwin University,"PRIVATE, NONPROFIT",VA,3500,16%
001815,Indiana University - Northwest,PUBLIC,IN,3700,16%
003937,Universidad del Sagrado Corazon,"PRIVATE, NONPROFIT",PR,3800,16%
001505,Lynn University,"PRIVATE, NONPROFIT",FL,3900,16%
007540,Missouri Baptist University,"PRIVATE, NONPROFIT",MO,4000,16%
002530,Montana State University - Billings,PUBLIC,MT,4000,16%
001365,Colorado State University-Pueblo,PUBLIC,CO,4400,16%
006791,SUNY College at Purchase,PUBLIC,NY,4800,16%
040803,Aspen University,PROPRIETARY,AZ,4800,16%
009930,University of Texas of the Permian Basin,PUBLIC,TX,5100,16%
002985,Wingate University,"PRIVATE, NONPROFIT",NC,5600,16%
001893,Upper Iowa University,"PRIVATE, NONPROFIT",IA,5600,16%
001380,Western Connecticut State University,PUBLIC,CT,5900,16%
001416,University of Bridgeport,"PRIVATE, NONPROFIT",CT,6200,16%
003671,Utah Tech University,PUBLIC,UT,6500,16%
011711,University of Houston - Clear Lake,PUBLIC,TX,6900,16%
003537,Abilene Christian University,"PRIVATE, NONPROFIT",TX,7300,16%
003698,Vermont State University,PUBLIC,VT,7400,16%
003395,Pennsylvania College of Technology,PUBLIC,PA,7900,16%
003152,University of Central Oklahoma,PUBLIC,OK,12500,16%
003732,Radford University,PUBLIC,VA,12600,16%
009743,Bellevue University,"PRIVATE, NONPROFIT",NE,13600,16%
003277,Indiana University of Pennsylvania,PUBLIC,PA,14800,16%
011161,Texas A&M University - Corpus Christi,PUBLIC,TX,15800,16%
003661,University of Texas at El Paso,PUBLIC,TX,19500,16%
002976,University of North Carolina -Greensboro,PUBLIC,NC,21600,16%
002423,Mississippi State University,PUBLIC,MS,22300,16%
002617,Montclair State University,PUBLIC,NJ,25000,16%
003728,Old Dominion University,PUBLIC,VA,28400,16%
011644,University of Maryland Global Campus,PUBLIC,MD,39400,16%
003615,Texas State University,PUBLIC,TX,48600,16%
041593,Marketti Academy of Cosmetology,PROPRIETARY,MI,100,17%
001387,Hartford International University for Religion and Peace,"PRIVATE, NONPROFIT",CT,100,17%
041376,Medical Career College of Northern California,PROPRIETARY,CA,100,17%
042397,Vocational Nursing Institute,"PRIVATE, NONPROFIT",TX,100,17%
005754,Rowan-Cabarrus Community College,PUBLIC,NC,100,17%
021255,Circle in the Square Theatre School,"PRIVATE, NONPROFIT",NY,100,17%
021138,Roberto-Venn School of Luthiery,PROPRIETARY,AZ,100,17%
026213,Academy of Cosmetology,PROPRIETARY,MT,100,17%
001256,Pacific School of Religion,"PRIVATE, NONPROFIT",CA,100,17%
023141,Schiller International University,PROPRIETARY,FL,100,17%
003690,Marlboro College,"PRIVATE, NONPROFIT",VT,100,17%
011622,Welder Training & Testing Institute,PROPRIETARY,PA,100,17%
021948,"University of the West of England, Bristol",FOREIGN,FC,100,17%
042907,Premiere Aesthetics Institute,PROPRIETARY,OR,100,17%
006507,Trinity Health System School of Nursing,"PRIVATE, NONPROFIT",OH,100,17%
012452,Evergreen Valley College,PUBLIC,CA,200,17%
011572,Colorado School of Trades,PROPRIETARY,CO,200,17%
001181,College of San Mateo,PUBLIC,CA,200,17%
005519,Diman Regional Vocational Technical Institute,PUBLIC,MA,200,17%
001833,Saint Joseph's College,"PRIVATE, NONPROFIT",IN,200,17%
035793,Texas County Technical College,PROPRIETARY,MO,200,17%
025039,Warren County Community College,PUBLIC,NJ,200,17%
042236,Academy of Interactive Entertainment,"PRIVATE, NONPROFIT",WA,200,17%
042733,Victory Career College,PROPRIETARY,CA,300,17%
021601,Finger Lakes- Geneva General,"PRIVATE, NONPROFIT",NY,300,17%
006583,Western Pennsylvania Hospital School of Nursing,"PRIVATE, NONPROFIT",PA,300,17%
020917,Brightwood College,PROPRIETARY,CA,300,17%
041842,Taylor Andrews Academy-St. George,PROPRIETARY,UT,300,17%
001705,Illinois Valley Community College,PUBLIC,IL,400,17%
020788,Collectiv Hair Dressing Academy,PROPRIETARY,UT,400,17%
042802,University of Arkansas System eVersity,PUBLIC,AR,400,17%
030160,University of Puerto Rico - Carolina,PUBLIC,PR,500,17%
008200,UPMC Jameson School of Nursing,"PRIVATE, NONPROFIT",PA,500,17%
001783,Worsham College of Mortuary Science,PROPRIETARY,IL,500,17%
038814,European Massage Therapy School  (The),PROPRIETARY,NV,500,17%
030399,Fremont University,PROPRIETARY,CA,500,17%
013010,Lancaster Beauty School,PROPRIETARY,CA,500,17%
025054,Atlantic University,"PRIVATE, NONPROFIT",PR,600,17%
031258,Premiere Career College,PROPRIETARY,CA,600,17%
025372,Palomar Institute of Cosmetology,PROPRIETARY,CA,600,17%
020630,Montserrat College of Art,"PRIVATE, NONPROFIT",MA,600,17%
042033,Aveda Institute Des Moines,PROPRIETARY,IA,700,17%
022027,Ozark Christian College,"PRIVATE, NONPROFIT",MO,700,17%
002169,Greenfield Community College,PUBLIC,MA,700,17%
007691,McHenry County College,PUBLIC,IL,700,17%
002901,Wells College,"PRIVATE, NONPROFIT",NY,900,17%
007560,River Valley Community College,PUBLIC,NH,900,17%
002168,Cape Cod Community College,PUBLIC,MA,900,17%
006819,Blue Ridge Community College,PUBLIC,VA,1000,17%
009089,Hannibal - LaGrange University,"PRIVATE, NONPROFIT",MO,1100,17%
002979,Warren Wilson College,"PRIVATE, NONPROFIT",NC,1100,17%
001597,Truett McConnell University,"PRIVATE, NONPROFIT",GA,1200,17%
002795,Paul Smith's College of Arts & Sciences,"PRIVATE, NONPROFIT",NY,1200,17%
009236,Nashua Community College,PUBLIC,NH,1200,17%
041460,National Career College,PROPRIETARY,CA,1300,17%
002246,Cleary University,"PRIVATE, NONPROFIT",MI,1300,17%
001183,Holy Names University,"PRIVATE, NONPROFIT",CA,1300,17%
002989,Dickinson State University,PUBLIC,ND,1300,17%
007731,Raritan Valley Community College,PUBLIC,NJ,1400,17%
041650,Meridian Institute of Surgical Assisting,PROPRIETARY,TN,1500,17%
002583,Great Bay Community College,PUBLIC,NH,1600,17%
003831,Wheeling University,"PRIVATE, NONPROFIT",WV,1600,17%
003525,Tennessee Wesleyan University,"PRIVATE, NONPROFIT",TN,1700,17%
003830,West Virginia Wesleyan College,"PRIVATE, NONPROFIT",WV,1800,17%
003939,Inter American University of Puerto Rico - Aguadilla Campus,"PRIVATE, NONPROFIT",PR,1800,17%
003240,Butler County Community College,PUBLIC,PA,1800,17%
006807,Community College of Beaver County,PUBLIC,PA,1800,17%
003505,Maryville College,"PRIVATE, NONPROFIT",TN,1900,17%
007350,Anoka Technical College,PUBLIC,MN,1900,17%
005028,Inter American University of Puerto Rico - Bayamon Campus,"PRIVATE, NONPROFIT",PR,1900,17%
041944,American College of Healthcare Sciences,PROPRIETARY,OR,2000,17%
002174,Northern Essex Community College,PUBLIC,MA,2100,17%
001699,Joliet Junior College,PUBLIC,IL,2200,17%
006771,College for Creative Studies,"PRIVATE, NONPROFIT",MI,2200,17%
002653,New Mexico Highlands University,PUBLIC,NM,2300,17%
010402,Dakota County Technical College,PUBLIC,MN,2300,17%
